1159;1
1146;1
1125;0
1194;1
1175;1
1163;1
1181;0
1192;1
1174;1
1175;1
1110;0
1111;0
1160;0
1159;0
1194;0
1127;0
1190;1
1162;1
1190;1
1129;0
1100;0
1175;1
1152;0
1139;0
1104;1
1162;1
1183;0
1125;0
1116;1
1192;1
1175;1
1159;1
1142;0
1195;1
1168;1
1122;0
1173;1
1143;1
1111;0
1172;0
1166;1
1137;0
1168;0
1122;0
1152;1
1148;0
1181;1
1191;1
1171;1
1170;0
1179;1
1133;0
1200;1
1191;1
1185;1
1121;1
1103;0
1198;0
1146;0
1179;1
1191;0
1112;1
1132;0
1168;1
1190;1
1200;0
1200;1
1192;1
1158;1
1115;0
1148;1
1114;1
1152;1
1167;1
1167;1
1134;0
1173;0
1161;0
1148;0
1136;0
1172;1
1184;0
1134;0
1161;1
1200;0
1169;0
1112;0
1186;1
1175;1
1102;1
1181;0
1150;0
1125;0
1110;1
1140;0
1148;1
1176;1
1156;1
1191;1
1194;1
1180;1
1121;1
1116;0
1133;1
1169;0
1129;0
1115;1
1117;1
1168;1
1125;0
1117;0
1142;0
1150;0
1194;0
1135;1
1130;0
1128;1
1148;1
1105;0
1140;0
1185;1
1151;1
1183;1
1186;1
1113;0
1197;0
1152;1
1129;1
1194;1
1177;0
1178;1
1130;1
1169;1
1152;0
1197;1
1184;1
1200;1
1173;1
1155;1
1157;1
1155;1
1133;0
1192;1
1158;0
1192;0
1168;1
1172;0
1199;1
1161;1
1139;1
1190;0
1184;1
1164;1
1152;1
1145;0
1104;1
1123;0
1188;1
1196;0
1133;0
1173;1
1164;1
1144;0
1165;1
1146;0
1151;1
1150;1
1161;0
1189;0
1136;0
1151;0
1124;1
1162;1
1147;0
1166;0
1165;1
1199;1
1175;1
1174;0
1144;1
1190;1
1177;0
1184;1
1163;1
1188;1
1114;0
1198;1
1168;0
1123;0
1104;0
1173;0
1137;0
1115;1
1200;0
1175;1
1162;0
1199;1
1118;1
1194;1
1125;0
1101;0
1166;0
1156;1
1140;0
1148;0
1186;1
1161;1
1192;1
1140;0
1150;1
1193;0
1129;0
1128;0
1113;0
1200;0
1173;1
1110;0
1162;0
1106;1
1198;0
1164;1
1152;1
1167;1
1152;0
1172;1
1112;1
1197;1
1177;1
1117;0
1115;1
1151;1
1186;1
1152;1
1178;1
1112;0
1101;0
1155;1
1122;1
1132;0
1186;0
1161;1
1145;1
1199;1
1190;1
1176;1
1179;1
1153;0
1155;1
1123;0
1179;0
1191;0
1165;0
1159;1
1110;1
1132;0
1110;0
1118;0
1194;1
1198;0
1149;1
1116;1
1169;1
1164;1
1133;0
1165;1
1190;1
1127;0
1193;0
1198;0
1147;1
1187;1
1190;0
1150;0
1178;1
1128;0
1152;0
1158;1
1125;1
1198;0
1149;1
1182;1
1148;0
1109;0
1193;1
1188;1
1148;0
1125;0
1103;1
1121;1
1157;1
1190;0
1187;1
1166;0
1187;1
1200;1
1124;0
1157;1
1131;0
1115;1
1109;0
1106;1
1178;0
1133;0
1180;1
1137;0
1156;0
1133;0
1191;1
1127;0
1102;1
1134;0
1193;0
1125;0
1112;1
1178;0
1107;0
1115;0
1196;1
1119;0
1146;0
1164;1
1185;0
1185;1
1127;0
1173;1
1131;0
1152;0
1197;1
1127;0
1187;0
1191;0
1142;0
1194;0
1185;1
1180;0
1186;1
1175;1
1102;0
1158;1
1168;1
1163;1
1151;1
1184;1
1183;1
1122;0
1176;1
1198;1
1165;1
1119;0
1195;1
1133;1
1195;0
1188;0
1174;0
1154;1
1176;1
1177;1
1107;0
1176;0
1183;1
1175;1
1184;1
1178;1
1152;1
1100;1
1134;0
1180;1
1109;1
1111;0
1177;0
1167;1
1159;1
1174;1
1139;0
1135;1
1191;1
1140;1
1104;0
1176;0
1170;1
1129;0
1181;1
1196;1
1103;0
1163;1
1156;1
1196;1
1154;1
1104;0
1178;1
1190;1
1161;1
1156;1
1130;0
1170;1
1187;1
1180;1
1157;0
1198;0
1177;1
1139;0
1148;0
1161;0
1148;0
1185;0
1196;1
1146;0
1188;1
1166;0
1160;1
1152;1
1188;1
1156;1
1188;1
1196;0
1160;0
1140;0
1151;0
1171;1
1162;1
1159;1
1153;1
1195;1
1108;1
1194;1
1129;0
1130;0
1162;1
1127;0
1173;1
1197;1
1158;1
1182;1
1176;1
1171;1
1179;1
1127;0
1159;0
1150;1
1151;0
1171;1
1138;0
1200;0
1193;1
1131;1
1151;0
1173;1
1128;1
1157;1
1163;0
1180;1
1200;1
1146;0
1200;0
1194;0
1149;1
1179;1
1166;1
1126;0
1162;0
1165;1
1188;1
1163;1
1197;1
1153;0
1133;0
1148;1
1171;1
1174;1
1136;0
1109;1
1189;0
1169;0
1139;0
1154;1
1120;0
1181;0
1194;0
1126;0
1178;1
1180;1
1200;0
1151;0
1148;0
1142;0
1161;1
1145;0
1154;1
1150;0
1130;1
1150;0
1160;1
1197;1
1134;0
1151;1
1179;1
1120;0
1155;0
1162;1
1199;1
1191;1
1127;0
1158;0
1119;1
1197;1
1189;0
1192;0
1129;0
1118;1
1161;0
1177;1
1181;1
1122;1
1185;1
1150;0
1183;1
1197;0
1110;0
1171;1
1147;0
1178;0
1194;1
1121;1
1161;1
1147;0
1131;0
1118;1
1189;0
1174;0
1182;1
1150;1
1192;1
1134;0
1164;0
1165;1
1153;0
1164;0
1174;1
1168;1
1200;0
1105;1
1101;0
1138;1
1188;1
1160;0
1105;0
1165;1
1184;1
1144;1
1197;1
1136;1
1186;1
1143;0
1103;1
1189;0
1186;1
1118;1
1104;0
1195;0
1165;1
1187;1
1198;1
1137;0
1184;1
1122;0
1172;1
1138;0
1185;1
1127;0
1123;0
1160;0
1121;0
1183;1
1148;0
1199;1
1134;0
1185;1
1111;0
1167;1
1161;1
1159;1
1189;1
1108;0
1158;1
1162;1
1200;0
1194;1
1122;0
1179;1
1144;1
1180;1
1161;0
1127;0
1174;1
1123;0
1106;0
1133;1
1151;1
1152;1
1125;0
1115;0
1194;1
1172;0
1160;1
1118;1
1113;1
1157;1
1176;1
1142;1
1191;0
1181;1
1106;0
1126;0
1182;1
1140;0
1178;1
1199;1
1130;0
1180;1
1183;0
1111;1
1150;1
1197;1
1147;0
1173;0
1193;0
1146;0
1170;1
1110;1
1195;0
1198;1
1184;1
1109;0
1139;1
1187;0
1186;1
1166;1
1141;0
1123;1
1156;1
1192;1
1154;1
1190;0
1162;1
1191;1
1141;0
1195;1
1175;0
1135;0
1125;0
1159;0
1197;0
1103;0
1196;1
1191;1
1199;1
1198;1
1192;0
1189;1
1158;1
1184;1
1136;0
1160;1
1182;0
1185;1
1197;1
1135;1
1152;1
1103;1
1171;0
1157;0
1172;0
1135;0
1182;1
1100;1
1170;0
1129;0
1132;0
1185;1
1183;0
1166;1
1131;0
1113;1
1110;0
1156;0
1191;1
1188;0
1156;0
1158;1
1111;0
1143;0
1175;1
1126;0
1156;1
1162;0
1112;0
1186;1
1182;0
1143;1
1131;1
1135;1
1150;1
1154;0
1179;1
1134;1
1130;0
1107;0
1177;1
1169;1
1172;1
1198;1
1200;1
1199;1
1130;1
1161;0
1101;0
1198;1
1134;0
1185;1
1105;1
1151;1
1146;1
1162;1
1122;0
1161;0
1189;1
1122;1
1164;0
1134;0
1185;1
1117;1
1176;1
1172;0
1146;1
1172;1
1187;1
1181;0
1184;1
1141;0
1141;0
1152;0
1151;0
1105;0
1200;0
1170;1
1180;0
1173;1
1185;1
1146;0
1146;1
1182;1
1200;1
1198;0
1184;1
1137;0
1153;1
1173;1
1188;0
1158;1
1139;1
1162;1
1165;0
1188;0
1191;0
1142;0
1118;1
1113;0
1172;1
1175;0
1193;0
1160;1
1189;0
1169;1
1150;1
1122;0
1128;0
1178;1
1177;0
1183;0
1118;1
1101;0
1133;1
1190;0
1174;1
1193;0
1171;1
1190;1
1162;0
1178;1
1153;0
1195;1
1149;0
1162;1
1170;1
1162;1
1190;0
1103;1
1117;0
1119;0
1199;1
1100;0
1106;1
1182;1
1109;0
1186;1
1164;0
1142;0
1144;1
1200;1
1139;0
1170;0
1153;1
1163;1
1197;1
1161;0
1167;0
1143;1
1125;0
1197;0
1194;1
1194;1
1162;1
1137;0
1115;0
1191;1
1143;1
1151;1
1143;0
1174;0
1180;1
1152;1
1161;1
1102;1
1166;0
1145;0
1109;1
1174;1
1176;1
1200;0
1141;1
1169;0
1164;0
1140;0
1132;1
1132;1
1169;1
1133;0
1191;0
1157;1
1155;1
1165;0
1139;1
1136;0
1200;0
1200;1
1181;1
1109;0
1187;0
1199;0
1189;1
1128;0
1118;1
1170;0
1188;0
1111;1
1191;0
1190;1
1156;0
1168;1
1121;0
1160;0
1106;1
1181;1
1101;0
1194;1
1155;0
1143;1
1166;1
1158;0
1166;1
1151;1
1156;1
1103;0
1155;1
1191;0
1115;0
1111;0
1161;1
1165;0
1180;1
1172;1
1186;1
1120;1
1119;1
1177;1
1193;1
1100;0
1109;1
1166;0
1150;1
1158;1
1156;0
1195;1
1151;1
1160;1
1163;0
1162;1
1145;0
1135;0
1167;1
1171;1
1177;1
1177;1
1173;1
1120;1
1159;1
1193;1
1141;0
1159;0
1126;0
1100;1
1187;1
1150;0
1173;0
1162;1
1190;1
1177;1
1120;0
1116;0
1136;0
1151;1
1193;0
1113;0
1151;1
1174;0
1177;1
1192;0
1197;1
1143;1
1125;1
1147;0
1131;0
1180;0
1149;0
1154;1
1196;1
1154;1
1168;0
1104;0
1153;0
1194;1
1135;0
1175;1
1150;1
1159;0
1146;0
1185;1
1108;0
1195;1
1130;0
1141;1
1193;1
1112;0
1168;0
1196;1
1189;0
1162;1
1186;0
1162;0
1114;0
1119;0
1146;1
1121;0
1100;0
1116;1
1166;1
1192;1
1143;0
1186;0
1195;1
1190;1
1158;1
1173;0
1173;0
1171;0
1170;1
1135;1
1143;0
1148;0
1114;0
1161;1
1186;1
1165;1
1169;1
1172;1
1158;1
1181;1
1196;1
1199;1
1169;0
1165;1
1157;1
1140;0
1194;1
1132;0
1119;1
1160;1
1134;1
1133;1
1193;0
1198;1
1112;0
1143;0
1114;1
1171;1
1154;1
1139;1
1114;0
1116;1
1168;1
1183;1
1157;1
1141;0
1176;0
1171;1
1155;1
1170;0
1138;0
1153;0
1140;0
1164;1
1194;1
1123;0
1166;0
1183;0
1169;1
1179;1
1166;1
1104;0
1109;0
1184;0
1198;1
1165;1
1185;1
1136;0
1119;1
1173;0
1115;1
1162;0
1199;0
1198;0
1155;0
1114;0
1173;1
1112;0
1199;1
1198;1
1176;1
1173;0
1156;1
1154;0
1195;1
1191;1
1188;1
1131;1
1176;0
1137;1
1185;1
1108;1
1192;0
1121;0
1158;0
1103;1
1157;1
1153;1
1182;1
1124;1
1176;0
1151;1
1200;0
1174;1
1182;1
1180;1
1155;1
1196;1
1147;1
1129;0
1119;0
1151;1
1187;1
1132;0
1149;0
1159;0
1108;0
1145;0
1176;0
1106;1
1166;0
1181;0
1178;1
1101;0
1198;1
1176;1
1192;0
1172;0
1178;1
1178;0
1150;1
1121;1
1137;0
1166;1
1190;1
1119;0
1185;0
1182;1
1171;1
1199;1
1144;0
1168;0
1104;0
1178;1
1151;1
1175;1
1178;0
1145;0
1195;0
1102;0
1180;0
1167;1
1160;1
1168;1
1151;0
1131;0
1153;0
1186;1
1199;1
1103;0
1145;0
1190;1
1182;0
1145;0
1180;0
1191;0
1195;1
1162;1
1140;0
1200;1
1163;1
1127;0
1129;0
1131;1
1132;1
1185;0
1116;0
1121;0
1182;1
1149;1
1160;1
1151;1
1163;0
1194;1
1115;1
1180;1
1148;1
1195;1
1176;0
1142;0
1194;1
1191;1
1139;0
1152;0
1190;1
1135;0
1110;0
1117;0
1135;1
1164;1
1150;1
1150;1
1195;1
1183;0
1177;1
1118;1
1128;0
1182;1
1135;1
1159;0
1172;1
1112;1
1164;1
1153;1
1125;1
1107;0
1114;0
1197;0
1197;1
1180;0
1184;1
1101;1
1176;1
1104;1
1157;0
1150;1
1151;1
1193;1
1161;1
1164;1
1126;0
1124;1
1154;0
1113;1
1118;0
1100;0
1148;1
1151;0
1163;1
1131;0
1154;0
1137;1
1168;0
1110;1
1197;0
1174;1
1158;1
1136;1
1132;1
1190;1
1197;0
1161;1
1136;0
1195;1
1182;0
1107;0
1109;1
1164;1
1174;1
1183;0
1142;0
1184;0
1110;0
1195;0
1166;1
1165;1
1106;1
1125;0
1171;0
1165;1
1151;0
1140;0
1177;0
1107;0
1174;1
1156;0
1148;0
1184;1
1100;0
1155;1
1160;1
1189;0
1116;1
1140;0
1157;1
1176;1
1159;0
1162;1
1119;0
1121;0
1189;0
1169;1
1177;0
1173;1
1154;1
1182;1
1110;0
1197;0
1121;1
1178;0
1190;1
1127;0
1124;0
1162;1
1128;0
1192;1
1167;1
1166;1
1170;1
1160;1
1153;1
1152;1
1193;1
1198;1
1141;0
1151;1
1153;1
1111;0
1200;1
1188;1
1196;0
1200;0
1138;0
1162;1
1106;1
1189;1
1144;0
1188;1
1196;1
1124;0
1125;1
1128;0
1129;1
1194;1
1165;0
1154;0
1152;0
1117;1
1163;1
1104;1
1122;1
1180;1
1150;0
1121;0
1121;0
1119;0
1178;0
1143;0
1161;0
1151;0
1136;1
1187;1
1135;0
1105;0
1182;1
1170;1
1187;1
1139;0
1198;1
1170;1
1162;1
1170;1
1141;1
1102;0
1105;1
1101;1
1101;1
1111;1
1136;0
1184;1
1147;1
1170;1
1158;1
1159;0
1180;0
1164;0
1169;1
1156;1
1174;0
1124;1
1134;0
1176;1
1169;0
1163;1
1151;1
1157;0
1198;1
1117;0
1129;1
1192;1
1190;0
1152;0
1151;1
1187;0
1166;0
1118;0
1199;0
1140;0
1196;1
1106;0
1142;0
1151;1
1160;1
1127;1
1117;0
1101;0
1198;1
1139;1
1126;1
1193;1
1195;1
1124;1
1181;0
1164;1
1108;0
1181;0
1111;0
1150;1
1197;1
1167;0
1156;0
1198;0
1179;1
1199;1
1172;1
1194;1
1116;1
1157;1
1189;1
1100;1
1197;1
1184;0
1177;0
1192;0
1157;0
1193;1
1197;1
1185;1
1107;0
1113;0
1125;0
1176;0
1148;0
1104;1
1196;1
1174;1
1166;0
1167;1
1126;0
1130;0
1153;1
1181;1
1101;0
1164;0
1121;0
1162;0
1155;1
1166;1
1167;0
1156;1
1172;1
1113;1
1172;1
1191;1
1165;1
1109;0
1171;0
1138;0
1148;0
1173;1
1160;1
1189;1
1141;1
1191;0
1183;1
1107;1
1133;0
1150;1
1182;0
1138;1
1194;0
1133;0
1159;0
1156;1
1145;0
1159;0
1181;1
1163;1
1169;1
1165;0
1138;1
1112;1
1177;1
1182;1
1184;1
1187;1
1133;0
1149;0
1139;0
1167;0
1109;0
1159;1
1161;0
1134;0
1169;1
1136;0
1165;1
1145;0
1187;1
1139;0
1176;1
1113;0
1160;1
1117;1
1177;1
1137;0
1151;1
1113;1
1108;0
1150;0
1131;0
1161;1
1154;1
1165;1
1167;1
1194;0
1196;0
1197;0
1139;0
1126;1
1140;0
1173;1
1194;1
1143;1
1185;1
1174;1
1193;1
1157;1
1194;1
1192;0
1145;0
1183;1
1185;1
1186;1
1159;0
1195;0
1101;0
1199;0
1158;0
1159;1
1115;1
1193;1
1110;1
1182;0
1152;0
1164;1
1119;0
1170;1
1194;0
1154;1
1132;0
1130;0
1178;1
1120;0
1190;1
1107;1
1183;1
1138;0
1190;1
1191;1
1185;1
1173;0
1186;1
1120;0
1169;0
1197;1
1126;1
1181;1
1173;1
1100;0
1125;1
1156;0
1172;1
1162;0
1196;1
1146;0
1155;0
1189;1
1182;1
1176;1
1174;1
1167;0
1142;1
1144;0
1156;0
1146;1
1198;1
1173;1
1156;0
1188;0
1180;1
1195;1
1157;0
1193;0
1165;1
1184;1
1165;1
1153;0
1183;0
1100;0
1115;0
1149;1
1171;1
1100;0
1166;0
1189;1
1177;0
1198;1
1126;1
1154;0
1187;1
1122;0
1144;1
1111;0
1200;1
1197;1
1186;1
1155;1
1133;0
1123;0
1188;1
1131;0
1132;0
1153;1
1190;0
1159;0
1180;0
1193;1
1153;1
1175;1
1169;0
1177;0
1157;1
1128;0
1113;0
1181;1
1180;0
1196;1
1143;1
1182;0
1145;0
1173;1
1152;1
1130;0
1194;0
1124;0
1152;1
1107;0
1171;1
1110;1
1159;0
1182;1
1120;0
1193;1
1167;1
1190;1
1185;1
1114;1
1172;1
1149;0
1199;0
1162;0
1144;1
1130;0
1152;0
1163;0
1166;1
1147;0
1122;0
1168;0
1116;0
1133;1
1145;0
1185;1
1153;1
1189;0
1155;1
1153;1
1165;0
1167;1
1129;0
1172;1
1104;0
1133;1
1123;1
1120;1
1197;1
1190;1
1133;1
1169;1
1163;1
1120;0
1182;1
1122;1
1181;1
1183;1
1135;0
1156;1
1199;0
1199;1
1153;0
1193;0
1197;0
1156;1
1161;0
1187;1
1171;0
1136;0
1119;1
1126;1
1189;1
1163;1
1166;0
1163;1
1167;1
1192;1
1168;0
1174;1
1116;0
1123;0
1187;1
1114;0
1153;1
1105;0
1180;1
1176;1
1123;0
1128;1
1189;0
1175;0
1148;1
1167;1
1112;1
1151;0
1166;0
1175;1
1112;0
1154;1
1112;1
1172;0
1199;1
1101;0
1187;0
1150;1
1183;1
1175;1
1136;0
1117;1
1101;0
1199;1
1177;1
1194;0
1127;1
1118;0
1150;1
1167;0
1164;1
1193;1
1171;1
1147;0
1124;0
1199;0
1170;0
1130;1
1117;0
1130;1
1151;0
1136;1
1126;1
1175;0
1153;1
1165;0
1148;1
1101;0
1194;1
1143;1
1119;0
1157;1
1125;0
1116;0
1105;0
1195;1
1171;1
1147;0
1177;1
1189;1
1188;1
1172;1
1154;0
1183;0
1165;0
1186;1
1135;0
1133;1
1106;0
1123;1
1196;1
1163;1
1183;1
1165;0
1168;0
1166;1
1174;0
1154;1
1160;1
1164;1
1124;0
1108;1
1161;1
1191;1
1183;0
1178;0
1161;1
1171;1
1143;0
1157;0
1191;1
1148;0
1174;1
1120;0
1151;1
1138;0
1170;0
1198;1
1153;1
1185;0
1173;1
1111;0
1163;0
1108;1
1150;0
1188;0
1187;1
1195;0
1168;1
1192;0
1155;0
1139;0
1123;1
1122;1
1114;0
1164;0
1195;0
1168;1
1166;1
1170;0
1182;0
1185;1
1160;1
1164;1
1153;1
1183;1
1147;0
1120;1
1192;0
1190;0
1165;1
1176;1
1181;0
1101;1
1144;0
1170;1
1173;1
1135;1
1109;0
1170;1
1117;1
1179;1
1195;1
1172;1
1197;0
1114;0
1179;0
1167;1
1141;0
1139;1
1182;1
1178;0
1126;0
1123;1
1178;1
1105;0
1185;1
1157;1
1132;0
1181;1
1120;1
1115;1
1102;0
1180;0
1128;1
1109;0
1158;1
1102;0
1165;1
1172;1
1110;0
1154;0
1191;1
1170;1
1113;0
1103;0
1106;0
1157;1
1120;0
1143;0
1195;1
1183;1
1112;0
1197;1
1149;1
1198;1
1191;1
1168;1
1154;1
1200;1
1156;0
1143;0
1153;1
1166;1
1194;0
1125;1
1107;1
1151;0
1181;1
1128;0
1173;0
1168;1
1146;0
1119;0
1142;0
1101;0
1108;0
1163;1
1131;1
1125;1
1169;1
1176;1
1180;1
1150;1
1140;0
1145;1
1185;0
1185;1
1180;0
1161;1
1136;0
1127;1
1138;0
1164;0
1199;0
1169;1
1186;1
1170;1
1146;1
1163;1
1105;0
1174;1
1172;1
1128;1
1183;1
1187;0
1173;0
1117;0
1117;1
1120;0
1158;1
1160;0
1163;1
1186;1
1119;0
1179;1
1192;1
1120;1
1121;1
1190;1
1140;0
1105;1
1199;1
1162;1
1194;0
1141;0
1164;1
1146;0
1128;1
1190;1
1165;0
1125;0
1161;0
1150;1
1185;0
1182;1
1186;1
1199;1
1180;0
1110;1
1159;0
1169;1
1200;0
1143;0
1134;0
1103;0
1162;1
1198;0
1157;1
1119;0
1101;1
1158;1
1141;0
1193;1
1174;0
1163;0
1174;0
1171;1
1145;1
1112;0
1141;0
1163;1
1103;0
1187;1
1197;1
1100;0
1144;1
1145;0
1109;1
1180;0
1151;0
1127;1
1200;0
1173;0
1102;0
1157;0
1122;0
1176;0
1160;0
1132;0
1163;1
1187;1
1156;0
1125;0
1179;1
1168;1
1118;0
1128;1
1182;1
1178;1
1140;0
1166;1
1193;0
1134;0
1126;0
1172;1
1162;1
1166;1
1110;0
1138;1
1135;0
1149;1
1154;0
1171;1
1172;0
1181;0
1110;1
1155;0
1160;1
1138;1
1174;1
1170;1
1182;1
1153;1
1189;1
1173;1
1125;1
1153;1
1127;0
1111;1
1170;0
1131;1
1169;1
1119;1
1189;1
1198;0
1119;1
1176;0
1187;0
1172;1
1120;0
1173;0
1180;1
1158;1
1161;1
1128;0
1121;0
1131;0
1105;0
1166;1
1172;1
1195;1
1142;1
1121;0
1171;1
1152;1
1198;1
1157;0
1163;0
1150;1
1190;0
1148;1
1191;1
1184;1
1195;1
1188;1
1113;1
1156;0
1114;0
1112;1
1117;0
1165;0
1145;1
1165;0
1157;1
1112;0
1197;0
1176;0
1147;0
1152;0
1164;1
1182;1
1137;0
1174;1
1195;1
1179;0
1178;1
1139;1
1200;0
1176;1
1171;0
1158;1
1173;0
1173;0
1147;0
1179;0
1172;0
1178;1
1156;1
1181;1
1173;0
1114;0
1163;1
1178;1
1191;0
1101;0
1186;1
1168;0
1162;1
1101;0
1190;1
1191;1
1143;0
1197;0
1115;0
1123;1
1190;1
1160;1
1195;0
1193;1
1156;1
1104;0
1183;1
1112;0
1165;0
1147;1
1178;1
1150;1
1156;0
1197;0
1113;0
1106;1
1135;1
1128;1
1177;1
1191;1
1106;1
1169;0
1160;0
1168;1
1179;1
1173;1
1175;1
1168;1
1126;1
1176;1
1163;0
1200;0
1194;1
1147;0
1184;1
1115;0
1191;1
1118;1
1104;0
1163;1
1198;1
1146;0
1153;1
1191;0
1149;0
1159;1
1132;1
1183;1
1185;1
1187;1
1161;0
1168;1
1144;0
1188;1
1109;0
1182;0
1114;1
1124;1
1166;1
1115;1
1166;1
1117;1
1148;1
1150;1
1112;0
1198;1
1135;0
1109;1
1106;0
1186;0
1157;1
1118;1
1170;1
1175;1
1188;1
1143;0
1158;1
1157;1
1179;1
1187;1
1126;0
1172;0
1188;1
1114;0
1166;0
1157;0
1167;1
1103;1
1150;1
1118;1
1118;1
1157;1
1188;0
1192;0
1167;0
1134;1
1115;0
1191;0
1176;1
1142;0
1186;1
1167;1
1193;0
1188;1
1193;0
1134;0
1175;1
1174;1
1126;1
1113;1
1132;0
1169;0
1152;0
1154;0
1106;1
1156;1
1173;1
1181;0
1127;1
1171;0
1174;0
1186;1
1173;1
1149;0
1150;0
1176;1
1158;1
1190;1
1173;0
1126;0
1192;1
1124;0
1185;0
1174;0
1106;0
1100;0
1152;1
1160;1
1194;0
1137;0
1113;1
1117;0
1136;0
1149;0
1150;1
1163;1
1153;1
1172;0
1153;0
1154;1
1112;0
1171;1
1128;1
1200;0
1152;1
1173;1
1198;1
1133;0
1200;0
1173;1
1128;0
1154;0
1181;1
1153;0
1190;0
1130;1
1171;0
1172;0
1101;0
1146;1
1138;1
1184;0
1175;1
1150;0
1157;1
1105;1
1117;1
1193;0
1123;0
1167;0
1132;0
1197;1
1169;0
1184;0
1111;1
1185;0
1168;1
1151;0
1171;0
1151;0
1104;1
1153;1
1119;1
1157;1
1148;1
1145;1
1159;1
1153;1
1104;0
1155;1
1175;0
1164;1
1152;1
1114;0
1193;1
1194;1
1102;1
1135;0
1148;0
1164;1
1158;1
1196;1
1196;1
1168;1
1175;0
1123;0
1137;0
1171;0
1162;1
1121;1
1192;1
1105;1
1115;1
1103;1
1165;0
1150;1
1173;1
1170;1
1155;0
1153;0
1193;1
1122;0
1142;0
1107;1
1159;1
1197;1
1193;0
1154;0
1129;1
1177;1
1151;0
1176;0
1183;1
1121;0
1143;0
1182;1
1161;1
1148;0
1184;1
1172;0
1153;0
1187;1
1181;1
